data,app,type
If u can fix the issues with huawei phones then i would give u 5 star but im really frustrated and annoyed by this problem which leads to my vivoactive hr being practically useless,Garmin Connect,problem_report
The application definitely has some issues with workout management and synchronization. The Strava application sync is great.,Garmin Connect,problem_report
I have installed and uninstalled this app 12 times and it still doesnt work. When I click on 'Sign in' it just goes blank. I have watched the Youtube trouble shooting tutorials also. Does not work.,Garmin Connect,problem_report
Its says sync but my data doesnt capture in my smartphone,Garmin Connect,problem_report
I found out that Garmin got hacked. And had ransomware on there system. It took a while to get back to working.,Garmin Connect,problem_report
Typical garmin. Great hardware and rubbish software. Never connects. Always shows 'mobile connection required' unless app is actually running. Horrible interface. Full of junk you don't want and stuff you do is painful to access.,Garmin Connect,problem_report
"syncing doesn't work anymore after the update to android P. tried uninstalling and reinstalling the app, reset the watch, everything suggested, but nothing works. I've downloaded the most recent update",Garmin Connect,problem_report
"Permanent notification with vivofit 4 is a no go! The connection can only be initiated with the watch, so the app does not have to be active in background!",Garmin Connect,problem_report
"Does not connect to phones via ANT+, only uses bluetooth which is poor considering ANT+ is built into the Forerunner devices and mobile phones. Crazy! The rest of the app looks fine though.",Garmin Connect,problem_report
absolutely a nightmare to pair with my Motorola Moto X2. it simply doens't stay paired while switched off once...,Garmin Connect,problem_report
"Since the last update, it is spotty on when it wants to work... I used to love it. I can't even track my food anymore.",Garmin Connect,problem_report
LiveTrack does not work consistently. Many people are complaining about this problem in the Garmin forum. Garmin really needs to fix this issue.,Garmin Connect,problem_report
Just bought a vivoactive and it won't connect via the app. The smartwatch tells me I'm connected...the app says I'm connected but it won't transfer any data and everytime I log in it says no devices are connected???? Going around in circles..,Garmin Connect,problem_report
I'm not sure what is going on with it but since a couple of weeks is nor updating anymore..the new data...,Garmin Connect,problem_report
Great application to view your statistics at a glance collected when actively utilizing your Garmin devices. The only occasional problem is with location and data fetching for weather however it might be due to my location itself.,Garmin Connect,problem_report
"Come on Garmin, haven't been able to sync with my watch for more than a week now. Tried to unpair, and now I can't even pair the watch again... Any updates coming to fix this soon?",Garmin Connect,problem_report
"After recent update, wont synch anymore w vivofit2. Activities also wont synch anymore.",Garmin Connect,problem_report
"Since the update this won't sync with android. Sometimes it pairs, but then my is dropped",Garmin Connect,problem_report
"Love this app with my Forerunner 15. Forerunner 15 doesn't support Bluetooth, but I can view all the data from my runs and much more.",Garmin Connect,problem_report
"No Bluetooth synchronization after last updates 4.2.2 and 4.3 and 4.4.1 and 4.4.2 and 4.5, no smart notifications, no developers support TWO months!!!  Restore previous version! All comments with five stars are fake!!!",Garmin Connect,problem_report
My device keeps disconnecting from the app. Please fix. Vivoactive 3 music (Verizon),Garmin Connect,problem_report
Always sth is wrong about data transfer or pairing etc,Garmin Connect,problem_report
"No big issues with the app. Much improved over the last few versions. Main issues have been with synchronising devices, but bit major",Garmin Connect,problem_report
I still can not reach my vivofit HR by using bluetooth,Garmin Connect,problem_report
"Please update this app, huge battery drain on my Samsung S22 since the last update.",Garmin Connect,problem_report
"Although my vivoactive3 is paired with my Huawei phone, GC is unable to find my device. I got it working once, but it refuses to sync anymore. Help.",Garmin Connect,problem_report
"calendar didn't work properly, it only show yesterday and today's log, and can't go to tomorrow workout",Garmin Connect,problem_report
This app is getting worse and worse. It started by not showing all my active minutes even though the wristband had them correct. Now the past few days it's only report 1/5 the steps that are on my wrist band.,Garmin Connect,problem_report
The latest update broke the automatic upload. My Edge 820 no longer automatically uploads my bike rides.,Garmin Connect,problem_report
"My only complaint is if the watch gets powered off (often due to freezing while charging), the app won't sync correctly when the watch is turned back on. It just keeps the info from before the watch was powered off.",Garmin Connect,problem_report
