data,app,type
"It was very good app, but now I've synced my new Huawei Band 4 Pro and the app doesn't connect if you haven't enabled GPS. I've previously had Band 2 Pro and it was syncing and I was receiving notifications without GPS enabled.",Huawei Health,problem_report
"On two Motorola phones, the Samsung Health app hangs at a loading screen after I log in and enter a two-factor code. This happens after three different two-factor methods and I can't figure out how to turn off two-factor authentication so I can try without it.",Samsung Health,problem_report
"Poor show. Got a Swim, got ANT device, got ANT-capable droids, have to dig out the laptop to upload my data. Why sell ANT devices if you're not going to support them properly, Garmin?",Garmin Connect,problem_report
Worst fitness app .I have honor band 4 and recommend everyone to buy it only if you have a Huawei phone.The bluetooth connectivity is pathetic and it turns off as soon as RAM is cleared.The interface of app is built for Huawei phones,Huawei Health,problem_report
an app where i have to keep reinstalling since my honor band 4 keeps disappearing. hassle. fix that bug already. make this app great again,Huawei Health,problem_report
Garmin is giving me issues since yesterday. When I check my activities it says error. I tried to switch off the watch and sign out on the app but is not helping,Garmin Connect,problem_report
I removed shealth from my phone for a reason.  It kept telling me at 8am I need to be more active.  Today.  The app reinstalled instelf.  I don't not want useless apps,Samsung Health,problem_report
Why was the week and month view removed from the weight tracker? I understand adding features to the app but why remove some that many used on a regular basis?,Samsung Health,feature_request
"I updated the app and it now wants me to set up two step verification. Which is fine, but after i confirm my phone number it just goes back to the previous screen and doesnt do anything",Samsung Health,problem_report
"Could be nice having a place to put the body fat, muscle mass, bone weights, and so on. Also with calorie counter of course to set a body goal(bulk, cut ...)",Samsung Health,feature_request
This AP constantly pops up when I'm on the phone and reinstalled itself several times after deleting! Help me get rid of this spamming spyware!!!,Samsung Health,problem_report
The app is great. But in my new samsung A71 phone i cant record my stress and heartbeat. The others feature work super fine but i cant record my stress and heartbeat. Are those feature unavailable for samsung A71? Pls let me know. Thank you,Samsung Health,problem_report
After the latest update the app is not even opening for me it keeps on crashing. The device I use is a Redmi note 4 with 3 gigs of ram. Now i can't sync my honor band 4 with my phone. Very disappointing Huawei.,Huawei Health,problem_report
Huawei health not syncing with other app like google fit. If possible add on timing for us too choose when the app sync eg:15 min,Huawei Health,feature_request
Garmin has about the worst instructions for pairing new devices.   3rd Garmin product I have had similar issues this one I am about to give up on and returning it..,Garmin Connect,problem_report
